"CONTROL_SOBOLEVSKY" "KIREYEVSKY" "PESENNIKI" "RUSCORPORA" "RUSSKIE_PESNI" "SOBOLEVSKY_FULL"
"вещь" 0.00417257781857632 0 0 0.00556631948532954 0 0.000191048243502449
"властитель" 0 0 0 0.00561984178807309 0.00239263069745185 0
"восторженный" 0 0 0 0.00567336409081664 0 0
"всечасно" 0 0 0.00488639139995114 0.00556631948532954 0.00239263069745185 0
"горюшко" 0.0250354669114579 0.0136639472732388 0 0.00016056690823066 0.00957052278980739 0.0145196665061861
"догадываться" 0 0.0112526624603143 0.0146591741998534 0.0016056690823066 0 0.0112718463666445
"злодейка" 0.0292080447300342 0.00803761604308162 0.0146591741998534 0.00181975829328081 0.0502452446464888 0.00592249554857593
"изгнанник" 0 0 0 0.00567336409081664 0 0
"марья" 0.0125177334557289 0.00803761604308162 0 0.00224793671522924 0 0.00974346041862491
"ограда" 0 0 0 0.00535223027435532 0 0.0011462894610147
"открытый" 0 0 0 0.00567336409081664 0 0
"переживать" 0 0 0 0.00567336409081664 0 0
"пот" 0 0.000803761604308162 0 0.00540575257709888 0 0.000764192974009797
"примета" 0 0.00321504641723265 0.00977278279990227 0.00390712810027939 0.0047852613949037 0.00477620608756123
"прощальный" 0 0 0 0.00556631948532954 0.0047852613949037 0
"страж" 0 0 0 0.00556631948532954 0 0.000382096487004898
"таять" 0 0.00321504641723265 0 0.00470996264143268 0.0047852613949037 0.00229257892202939
"уверять" 0 0.0064300928344653 0 0.00417473961399715 0.00957052278980739 0.00305677189603919
"утомлять" 0 0 0 0.00561984178807309 0 0.000191048243502449
"яблочко" 0.0125177334557289 0.0160752320861632 0.0244319569997557 0.000321133816461319 0 0.0137554735321763
"боярский" 0 0.00884137764738978 0.00977278279990227 0.00181975829328081 0.00717789209235555 0.0105076533926347
"доблесть" 0 0 0 0.00556631948532954 0 0.000191048243502449
"защита" 0 0 0 0.00551279718258598 0.00239263069745185 0.000191048243502449
"крепость" 0 0.000803761604308162 0 0.0049240518524069 0 0.00229257892202939
"мак" 0 0.00160752320861632 0.00977278279990227 0.00214089210974213 0.0119631534872592 0.0106987016361372
"мальчишка" 0.0125177334557289 0.00241128481292449 0 0.00262259283443411 0.00239263069745185 0.00936136393162001
"мутный" 0 0.00160752320861632 0 0.005031096457894 0.0047852613949037 0.00133733770451714
"невежа" 0.0125177334557289 0.0160752320861632 0.0293183483997068 0.000909879146640405 0 0.0112718463666445
"ода" 0 0 0 0.00561984178807309 0 0
"оканчивать" 0 0 0 0.00551279718258598 0 0.000382096487004898
"орда" 0.00834515563715263 0 0 0.00165919138505015 0.00239263069745185 0.0135644252886739
"поколение" 0 0 0 0.00561984178807309 0 0
"прохожий" 0 0.00160752320861632 0.00488639139995114 0.00519166336612466 0.00239263069745185 0.000764192974009797
"родиться" 0 0.00482256962584897 0.00488639139995114 0.00481700724691979 0.0047852613949037 0.0011462894610147
"слог" 0 0 0 0.00556631948532954 0 0.000191048243502449
"умываться" 0 0.0184865168990877 0.00977278279990227 0.00101692375212751 0.0047852613949037 0.0112718463666445
"бороться" 0 0 0 0.00551279718258598 0 0.000191048243502449
"ветхий" 0 0 0 0.00556631948532954 0 0
"виновный" 0 0.000803761604308162 0 0.00519166336612466 0 0.0011462894610147
"вырывать" 0 0.00401880802154081 0.0146591741998534 0.00433530652222781 0.0119631534872592 0.00191048243502449
"грядущее" 0 0 0 0.00556631948532954 0 0
"днепр" 0 0 0 0.00513814106338111 0.0143557841847111 0.000382096487004898
"доказывать" 0 0 0 0.00535223027435532 0.0047852613949037 0.000382096487004898
"загораться" 0 0.00964513925169795 0.00977278279990227 0.00326486046735675 0.0047852613949037 0.00515830257456613
"задумчиво" 0 0 0 0.00556631948532954 0 0
"калинушка" 0.0292080447300342 0.0217015633163204 0.0293183483997068 0 0 0.0122270875841568
"кум" 0.00417257781857632 0.00884137764738978 0 0.00262259283443411 0 0.00821507447060532
"нежданный" 0 0 0 0.00535223027435532 0.00717789209235555 0.000191048243502449
"неистовый" 0 0 0 0.00556631948532954 0 0
"обольщать" 0 0 0.00977278279990227 0.00529870797161177 0.0047852613949037 0.000191048243502449
"перл" 0 0 0 0.00556631948532954 0 0
"поляна" 0 0.00482256962584897 0 0.00497757415515045 0.00239263069745185 0.000764192974009797
"преданный" 0 0 0 0.00551279718258598 0 0.000191048243502449
"пятый" 0.0166903112743053 0.0064300928344653 0 0.00165919138505015 0 0.0116539428536494
"разгораться" 0.0208628890928816 0.00241128481292449 0.00488639139995114 0.00267611513717766 0.00957052278980739 0.00783297798360042
"сталь" 0 0.00241128481292449 0 0.00508461876063756 0.00239263069745185 0.000955241217512246
"хоромы" 0.0500709338229158 0.00321504641723265 0.00488639139995114 0.000963401449383958 0 0.013182328801669
"чудно" 0 0 0 0.00519166336612466 0.00239263069745185 0.0011462894610147
"ввек" 0 0 0 0.00540575257709888 0.0047852613949037 0
"воздыхать" 0.00417257781857632 0.0120564240646224 0.0195455655998045 0.00256907053169056 0.0143557841847111 0.00554039906157103
"глагол" 0 0 0 0.00551279718258598 0 0
"грек" 0 0 0 0.00551279718258598 0 0
"гуля" 0.00834515563715263 0.00401880802154081 0.034204739799658 5.35223027435532e-05 0 0.0168122454282155
"завивать" 0.0125177334557289 0.00723385443877346 0.00977278279990227 0.00117749066035817 0.00957052278980739 0.0120360393406543
"заглушать" 0.00417257781857632 0.00241128481292449 0 0.00508461876063756 0.00717789209235555 0.000191048243502449
"злость" 0 0 0 0.00540575257709888 0.00239263069745185 0.000191048243502449
"катерина" 0 0.0136639472732388 0 0.000856356843896852 0 0.0133733770451714
"козел" 0 0.0112526624603143 0.0390911311996091 0.00187328059602436 0 0.00878821920111266
"краска" 0 0 0.00488639139995114 0.005031096457894 0.0047852613949037 0.0011462894610147
"кудреватый" 0.0125177334557289 0.00803761604308162 0.00977278279990227 0.000107044605487106 0 0.0164301489412106
"муха" 0 0.00241128481292449 0 0.00390712810027939 0 0.00515830257456613
"надоедать" 0 0.000803761604308162 0.00488639139995114 0.00444235112771492 0.00239263069745185 0.00324782013954164
"наскучивать" 0 0 0 0.00460291803594558 0.0167484148821629 0.00191048243502449
"обходить" 0.00417257781857632 0.00241128481292449 0 0.00460291803594558 0.00239263069745185 0.00229257892202939
"отводить" 0 0.00160752320861632 0 0.0041212173112536 0 0.00458515784405878
"отзыв" 0 0 0 0.00551279718258598 0 0
"оттого" 0.00834515563715263 0.00160752320861632 0 0.00380008349479228 0.00239263069745185 0.00515830257456613
"пальма" 0 0.000803761604308162 0 0.00545927487984243 0 0
"пасмурный" 0 0 0 0.005031096457894 0.0215336762770666 0
"пламенеть" 0 0 0 0.00545927487984243 0.00239263069745185 0
"приемлить" 0 0 0 0.00551279718258598 0 0
"следовать" 0 0 0 0.00551279718258598 0 0
"сосуд" 0 0 0 0.00551279718258598 0 0
"трактир" 0.00417257781857632 0.0064300928344653 0.00488639139995114 0.00390712810027939 0 0.00382096487004898
"тройка" 0 0.00562633123015714 0 0.00299724895363898 0.0047852613949037 0.00725983325309307
"эй" 0.00834515563715263 0.00482256962584897 0 0.00390712810027939 0.0047852613949037 0.00382096487004898
"эн" 0 0 0 0.00551279718258598 0 0
"богач" 0 0.00241128481292449 0 0.00481700724691979 0 0.00171943419152204
"гладкий" 0.00417257781857632 0.00241128481292449 0 0.00417473961399715 0.00957052278980739 0.00305677189603919
"граница" 0 0.00241128481292449 0.00488639139995114 0.00497757415515045 0.00239263069745185 0.000764192974009797
"зерно" 0 0.000803761604308162 0 0.0049240518524069 0.00717789209235555 0.0011462894610147
"капитан" 0.00417257781857632 0.00321504641723265 0 0.00406769500851005 0 0.00401201311355143
"каша" 0.0208628890928816 0.00803761604308162 0.00977278279990227 0.00203384750425502 0.00239263069745185 0.00878821920111266
"клетка" 0 0.00160752320861632 0.00488639139995114 0.00417473961399715 0.0119631534872592 0.00305677189603919
"мирской" 0 0.000803761604308162 0 0.00519166336612466 0.00239263069745185 0.000573144730507348
"нанимать" 0.0208628890928816 0.0208978017120122 0.00977278279990227 0.00128453526584528 0 0.00859717095761022
"посреди" 0 0.00321504641723265 0.00488639139995114 0.00460291803594558 0 0.00210153067852694
"пришлец" 0 0 0 0.00540575257709888 0.00239263069745185 0
"пуховой" 0.0125177334557289 0.0112526624603143 0 0.000749312238409745 0 0.0135644252886739
"разумный" 0.0125177334557289 0.00321504641723265 0 0.00337190507284385 0.0047852613949037 0.00573144730507348
"сатана" 0 0.00241128481292449 0 0.00519166336612466 0 0.000382096487004898
"соболь" 0.0125177334557289 0.00803761604308162 0.0244319569997557 0.000695789935666192 0.0119631534872592 0.0126091840711617
"тягостный" 0 0 0 0.00540575257709888 0.00239263069745185 0
"учение" 0 0 0 0.00497757415515045 0 0.00171943419152204
"целоваться" 0.00417257781857632 0.0112526624603143 0.0146591741998534 0.00133805756858883 0.00957052278980739 0.0105076533926347
"чуять" 0 0.00562633123015714 0 0.00374656119204873 0.0119631534872592 0.00382096487004898
"безмятежный" 0 0 0 0.00535223027435532 0.00239263069745185 0
"верность" 0 0.000803761604308162 0 0.00449587343045847 0.0047852613949037 0.00267467540903429
"грубый" 0.00417257781857632 0.000803761604308162 0 0.00513814106338111 0 0.000573144730507348
"жарко" 0 0.00241128481292449 0.00488639139995114 0.00406769500851005 0.00957052278980739 0.00324782013954164
"забор" 0 0.0064300928344653 0.0195455655998045 0.00272963743992122 0.00239263069745185 0.00706878500959062
"зажигаться" 0 0 0 0.00535223027435532 0.00239263069745185 0
"заинька" 0 0 0 0 0 0.0192958725937474
"ива" 0 0.000803761604308162 0 0.00513814106338111 0.00717789209235555 0.000191048243502449
"издалека" 0.00417257781857632 0.000803761604308162 0.00488639139995114 0.00487052954966334 0.00717789209235555 0.000764192974009797
"карать" 0 0 0 0.00535223027435532 0.00239263069745185 0
"клонить" 0.00834515563715263 0.0120564240646224 0.00977278279990227 0.00256907053169056 0.00957052278980739 0.00573144730507348
"коварство" 0 0 0 0.00529870797161177 0.00239263069745185 0.000191048243502449
"корона" 0 0.000803761604308162 0 0.00535223027435532 0 0
"кроватка" 0.0125177334557289 0.0233090865249367 0.00488639139995114 0.000107044605487106 0 0.0126091840711617
"напасть" 0.0125177334557289 0.00723385443877346 0.00977278279990227 0.00326486046735675 0.00717789209235555 0.00439410960055633
"ненастье" 0 0.00160752320861632 0 0.0049240518524069 0.0119631534872592 0.000382096487004898
"обращаться" 0.00417257781857632 0 0 0.00519166336612466 0.00239263069745185 0.000382096487004898
"произносить" 0 0 0 0.00524518566886822 0.00239263069745185 0.000382096487004898
"пропасть" 0.00417257781857632 0.00482256962584897 0.00488639139995114 0.00460291803594558 0 0.00133733770451714
"прочий" 0 0.000803761604308162 0 0.00508461876063756 0 0.000955241217512246
"раскаяние" 0 0 0 0.00540575257709888 0 0
"слепец" 0 0 0 0.00540575257709888 0 0
"слыть" 0 0.0064300928344653 0.00977278279990227 0.00353247198107451 0.00957052278980739 0.00401201311355143
"сотворить" 0 0.000803761604308162 0 0.0049240518524069 0 0.00152838594801959
"утомленный" 0 0 0 0.00529870797161177 0.00239263069745185 0.000191048243502449
"черкес" 0 0 0 0.00513814106338111 0 0.000955241217512246
"чета" 0 0 0.00488639139995114 0.00529870797161177 0 0.000191048243502449
"член" 0 0.000803761604308162 0 0.00535223027435532 0 0
"шепнуть" 0 0 0 0.00529870797161177 0.0047852613949037 0
"бесконечный" 0 0 0 0.00524518566886822 0.0047852613949037 0
"братия" 0 0.000803761604308162 0 0.00529870797161177 0 0
"бред" 0 0 0 0.00535223027435532 0 0
"весточка" 0.00417257781857632 0.00884137764738978 0.0244319569997557 0.000749312238409745 0.0454599832515851 0.00955241217512246
"дворянин" 0 0.00482256962584897 0.0195455655998045 0.00246202592620345 0 0.00840612271410777
"еси" 0 0.00723385443877346 0.0195455655998045 0.000535223027435532 0.0047852613949037 0.0143286182626837
"жила" 0 0 0 0.00524518566886822 0.00239263069745185 0.000191048243502449
"загадка" 0.00834515563715263 0.00884137764738978 0.00488639139995114 0.00326486046735675 0 0.00477620608756123
"идеал" 0 0 0 0.00535223027435532 0 0
"олимп" 0 0 0 0.00535223027435532 0 0
"очаровывать" 0 0 0 0.00535223027435532 0 0
"париж" 0 0.00482256962584897 0.00488639139995114 0.00476348494417624 0.00239263069745185 0.000573144730507348
"погуливать" 0.0166903112743053 0.0257203713378612 0.00977278279990227 0 0 0.0118449910971519
"покрывало" 0 0 0 0.00535223027435532 0 0
"полна" 0 0 0 0.005031096457894 0 0.0011462894610147
"сатира" 0 0 0 0.00535223027435532 0 0
"смятение" 0 0 0 0.00535223027435532 0 0
"сниться" 0 0 0.00488639139995114 0.00519166336612466 0.0047852613949037 0
"столп" 0 0 0 0.00535223027435532 0 0
"строго" 0 0.00160752320861632 0.00488639139995114 0.00508461876063756 0 0.000382096487004898
"базар" 0.00834515563715263 0.0192902785033959 0.00977278279990227 0.000963401449383958 0 0.0101255569056298
"барабан" 0 0.0112526624603143 0 0.00353247198107451 0 0.00362991662654654
"бархат" 0 0.00723385443877346 0.00977278279990227 0.00224793671522924 0.0047852613949037 0.00840612271410777
"больший" 0.0125177334557289 0.00723385443877346 0 0.00208736980699858 0 0.00917031568811756
"вздрагивать" 0 0 0 0.005031096457894 0 0.000955241217512246
"влачить" 0 0 0 0.00524518566886822 0.00239263069745185 0
"восхищение" 0 0 0 0.00524518566886822 0.00239263069745185 0
"всевышний" 0 0 0 0.00529870797161177 0 0
"вскакивать" 0 0.00321504641723265 0.00488639139995114 0.00454939573320203 0.00717789209235555 0.0011462894610147
"господний" 0 0 0 0.00513814106338111 0.0047852613949037 0.000191048243502449
"задумываться" 0 0.00562633123015714 0.00488639139995114 0.00401417270576649 0.0143557841847111 0.00191048243502449
"звездочка" 0 0.00321504641723265 0 0.00310429355912609 0.0717789209235555 0.00133733770451714
"ленточка" 0.0333806225486105 0.0184865168990877 0.0146591741998534 0.000107044605487106 0.0047852613949037 0.0116539428536494
"обширный" 0 0 0 0.00529870797161177 0 0
"оставить" 0 0 0.00488639139995114 0.00524518566886822 0 0
"отсылать" 0 0.0168789936904714 0.00977278279990227 0.000802834541153299 0 0.0116539428536494
"пень" 0.00417257781857632 0.00241128481292449 0 0.00444235112771492 0.0047852613949037 0.00191048243502449
"перенести" 0 0.00160752320861632 0 0.00449587343045847 0.0047852613949037 0.00210153067852694
"перуны" 0 0 0 0.00529870797161177 0 0
"писарь" 0 0.0112526624603143 0.0146591741998534 0.000749312238409745 0.00239263069745185 0.0128002323146641
"плетка" 0.0208628890928816 0.0064300928344653 0 0.000321133816461319 0 0.0152838594801959
"посидеть" 0.0208628890928816 0.0136639472732388 0.0146591741998534 0.000481700724691979 0.00239263069745185 0.0122270875841568
"пруд" 0 0 0 0.00529870797161177 0 0
"радужный" 0 0 0.00488639139995114 0.00508461876063756 0.00239263069745185 0.000382096487004898
"разом" 0 0 0.00488639139995114 0.00519166336612466 0 0.000191048243502449
"свинец" 0 0 0 0.00460291803594558 0.00717789209235555 0.00191048243502449
"философ" 0 0 0 0.00529870797161177 0 0
"хаос" 0 0 0 0.00529870797161177 0 0
"чудить" 0.0500709338229158 0 0 5.35223027435532e-05 0.00957052278980739 0.0156659559672008
"выражать" 0 0 0 0.00519166336612466 0.00239263069745185 0
"горемычный" 0.0166903112743053 0.00803761604308162 0.0195455655998045 0.000963401449383958 0.0693862902261036 0.00630459203558083
"горный" 0 0 0 0.00524518566886822 0 0
"дщерь" 0 0 0 0.00524518566886822 0 0
"дядя" 0 0.00160752320861632 0 0.00449587343045847 0 0.00229257892202939
"ежели" 0.0166903112743053 0.000803761604308162 0 0.00422826191674071 0 0.00267467540903429
"жалоба" 0.00417257781857632 0.00482256962584897 0 0.00433530652222781 0.0047852613949037 0.00152838594801959
"запах" 0 0 0 0.005031096457894 0.00957052278980739 0
"зарезать" 0 0.0168789936904714 0 0.00155214677956304 0.00239263069745185 0.00897926744461511
"зашуметь" 0.00417257781857632 0.000803761604308162 0 0.00385360579753583 0.00957052278980739 0.00382096487004898
"издали" 0.00417257781857632 0 0 0.00497757415515045 0.0047852613949037 0.000382096487004898
"комар" 0 0.00884137764738978 0 0.00272963743992122 0 0.00687773676608817
"людмила" 0 0 0 0.00497757415515045 0.0119631534872592 0
"мчать" 0 0 0 0.00519166336612466 0.00239263069745185 0
"отражать" 0 0 0 0.00524518566886822 0 0
"покоиться" 0 0 0 0.00519166336612466 0.00239263069745185 0
"помолиться" 0.00834515563715263 0.0128601856689306 0 0.00294372665089543 0.00717789209235555 0.00420306135705388
"попросить" 0.00417257781857632 0.00723385443877346 0 0.00235498132071634 0.00239263069745185 0.00821507447060532
"просьба" 0 0.00803761604308162 0 0.00369303888930517 0 0.00362991662654654
"ребеночек" 0.00834515563715263 0.0112526624603143 0.00488639139995114 0.00128453526584528 0.00717789209235555 0.0103166051491323
"ревность" 0 0 0 0.00508461876063756 0.0047852613949037 0.000191048243502449
"своенравный" 0 0 0 0.00519166336612466 0 0.000191048243502449
"собственный" 0 0 0 0.00524518566886822 0 0
"стража" 0 0.000803761604308162 0 0.00497757415515045 0.00239263069745185 0.000573144730507348
"тревожный" 0 0 0 0.00524518566886822 0 0
"упоить" 0 0.000803761604308162 0 0.00481700724691979 0 0.00133733770451714
"усилие" 0 0 0 0.00524518566886822 0 0
"аул" 0 0 0 0.00508461876063756 0 0.000382096487004898
"воскрешать" 0 0 0 0.005031096457894 0.00239263069745185 0.000382096487004898
"духовный" 0 0.00964513925169795 0 0.00353247198107451 0 0.00362991662654654
"киев" 0 0.0120564240646224 0 0.00299724895363898 0.0047852613949037 0.00458515784405878
"косой" 0 0.00401880802154081 0.00488639139995114 0.00337190507284385 0.00239263069745185 0.00515830257456613
"курить" 0.00834515563715263 0.00241128481292449 0.00488639139995114 0.00299724895363898 0 0.00668668852258572
"лоза" 0.0125177334557289 0.00562633123015714 0 0.00406769500851005 0 0.00210153067852694
"мыслие" 0 0 0 0.00519166336612466 0 0
"направлять" 0 0.000803761604308162 0 0.00508461876063756 0 0.000191048243502449
"неизвестный" 0 0 0 0.00508461876063756 0.0047852613949037 0
"поблекнуть" 0 0.00401880802154081 0.00488639139995114 0.00369303888930517 0.0239263069745185 0.00229257892202939
"похищать" 0 0 0 0.00513814106338111 0.00239263069745185 0
"радуга" 0 0 0 0.00513814106338111 0.00239263069745185 0
"соглашаться" 0 0.00160752320861632 0.00488639139995114 0.00470996264143268 0.00239263069745185 0.000955241217512246
"сокрытый" 0 0 0 0.00519166336612466 0 0
"стлаться" 0.00834515563715263 0.00723385443877346 0 0.00353247198107451 0.00239263069745185 0.00362991662654654
"строить" 0.00834515563715263 0.00562633123015714 0 0.00385360579753583 0 0.00305677189603919
"точить" 0 0 0.00488639139995114 0.00396065040302294 0.00957052278980739 0.00343886838304409
"узда" 0.00834515563715263 0.00321504641723265 0 0.00283668204540832 0.00239263069745185 0.00706878500959062
"ярость" 0 0 0 0.00513814106338111 0 0.000191048243502449
"безумно" 0 0 0 0.00513814106338111 0 0
"годочек" 0.00834515563715263 0.0192902785033959 0.00977278279990227 5.35223027435532e-05 0 0.0128002323146641
"кукушка" 0.0250354669114579 0.0176827552947796 0.0195455655998045 0.00155214677956304 0.0119631534872592 0.00573144730507348
"курица" 0.0166903112743053 0.00241128481292449 0 0.00321133816461319 0 0.00554039906157103
"множество" 0 0 0 0.00508461876063756 0 0.000191048243502449
"полуночный" 0 0.00321504641723265 0 0.00438882882497137 0 0.00191048243502449
"развиваться" 0.00834515563715263 0.00482256962584897 0.00977278279990227 0.00299724895363898 0.00957052278980739 0.00496725433106368
"резвиться" 0 0.00241128481292449 0 0.00470996264143268 0.0119631534872592 0
"рубашечка" 0.0208628890928816 0.00803761604308162 0.0146591741998534 5.35223027435532e-05 0 0.0147107147496886
"снаряжать" 0.00417257781857632 0.00803761604308162 0.00977278279990227 0.00107044605487106 0.0191410455796148 0.0105076533926347
"спаться" 0 0.0120564240646224 0 0.00139157987133238 0 0.0105076533926347
"стократ" 0 0 0 0.00513814106338111 0 0
"табак" 0 0.00160752320861632 0 0.00390712810027939 0 0.00401201311355143
"течение" 0 0 0 0.00513814106338111 0 0
"тридцать" 0 0.00562633123015714 0 0.0033183827701003 0 0.00515830257456613
"ужин" 0 0.00160752320861632 0.00488639139995114 0.00465644033868913 0 0.0011462894610147
"узор" 0.0166903112743053 0.000803761604308162 0.00488639139995114 0.00305077125638253 0.00239263069745185 0.00611354379207838
"усердный" 0 0 0 0.00513814106338111 0 0
"холодно" 0 0.00160752320861632 0 0.00433530652222781 0.0167484148821629 0.0011462894610147
"аленький" 0.00417257781857632 0.0144677088775469 0.0195455655998045 5.35223027435532e-05 0.00239263069745185 0.0133733770451714
"благодарный" 0 0 0 0.005031096457894 0.00239263069745185 0
"вольно" 0.0166903112743053 0 0.00488639139995114 0.00401417270576649 0.00239263069745185 0.00267467540903429
"гребец" 0.0208628890928816 0.00803761604308162 0.0244319569997557 0.00176623599053726 0.00239263069745185 0.00783297798360042
"днесь" 0 0 0 0.00508461876063756 0 0
"жатва" 0 0 0 0.005031096457894 0.00239263069745185 0
"заблестеть" 0 0 0 0.00497757415515045 0.0047852613949037 0
"завеса" 0 0 0 0.00508461876063756 0 0
"кленовый" 0 0.00964513925169795 0 0.00016056690823066 0.0047852613949037 0.014901762993191
"корысть" 0.00834515563715263 0.00482256962584897 0.00488639139995114 0.00374656119204873 0.00239263069745185 0.00286572365253674
"крайний" 0.00417257781857632 0.0112526624603143 0 0.0033183827701003 0 0.00343886838304409
"краснеть" 0.00417257781857632 0.00160752320861632 0 0.00465644033868913 0.00239263069745185 0.000764192974009797
"мастер" 0.0333806225486105 0.00562633123015714 0.00977278279990227 0.00262259283443411 0.00239263069745185 0.00534935081806858
"миловать" 0.00417257781857632 0.00803761604308162 0.00977278279990227 0.000802834541153299 0 0.0128002323146641
"миновать" 0.00417257781857632 0 0 0.00449587343045847 0.00717789209235555 0.00133733770451714
"обедня" 0.00417257781857632 0.00562633123015714 0.00977278279990227 0.00149862447681949 0 0.0108897498796396
"общество" 0 0 0 0.00508461876063756 0 0
"опускаться" 0.00417257781857632 0.00482256962584897 0 0.00272963743992122 0.0215336762770666 0.00534935081806858
"плащ" 0 0 0 0.00497757415515045 0 0.000382096487004898
"пожирать" 0.00417257781857632 0 0 0.0049240518524069 0 0.000382096487004898
"покоряться" 0 0.0064300928344653 0.00977278279990227 0.00363951658656162 0.0047852613949037 0.00286572365253674
"приказ" 0 0.00562633123015714 0.00488639139995114 0.00369303888930517 0 0.00343886838304409
"пропеть" 0.0542435116414921 0.00160752320861632 0 0.00289020434815187 0.00717789209235555 0.00439410960055633
"противный" 0 0 0.00488639139995114 0.00497757415515045 0 0.000191048243502449
"прощение" 0 0.00160752320861632 0.00977278279990227 0.00433530652222781 0 0.00191048243502449
"пуще" 0.00417257781857632 0.00401880802154081 0 0.00342542737558741 0.00957052278980739 0.00401201311355143
"равнодушный" 0 0 0 0.00508461876063756 0 0
"стая" 0 0.00241128481292449 0 0.00465644033868913 0.00239263069745185 0.000764192974009797
"топтать" 0.0166903112743053 0.0064300928344653 0 0.0024085036234599 0 0.00725983325309307
"угодно" 0 0.00160752320861632 0 0.00465644033868913 0 0.0011462894610147
"ущелие" 0 0.000803761604308162 0 0.00476348494417624 0.00239263069745185 0.000764192974009797
"чистота" 0 0.00482256962584897 0 0.00422826191674071 0 0.00191048243502449
"шапочка" 0.0208628890928816 0.0064300928344653 0.0293183483997068 0.000267611513717766 0 0.0135644252886739
"шар" 0 0.00160752320861632 0 0.00460291803594558 0 0.00133733770451714
"ямщик" 0.00417257781857632 0.00241128481292449 0 0.00337190507284385 0.0119631534872592 0.00439410960055633
"боярыня" 0.00417257781857632 0.0160752320861632 0.00488639139995114 0.000428178421948426 0.0047852613949037 0.0118449910971519
"впервые" 0 0 0.00488639139995114 0.0049240518524069 0 0.000191048243502449
"гонимый" 0 0 0 0.00497757415515045 0.00239263069745185 0
"грясти" 0 0 0 0.005031096457894 0 0
"давний" 0 0 0 0.00487052954966334 0.00717789209235555 0
"известно" 0 0.00160752320861632 0 0.0049240518524069 0 0
"клубиться" 0 0 0 0.00487052954966334 0.0047852613949037 0.000191048243502449
"королевна" 0 0.00321504641723265 0 0.000214089210974213 0 0.0164301489412106
"косматый" 0 0.000803761604308162 0 0.00470996264143268 0.0047852613949037 0.000573144730507348
"котор" 0 0.000803761604308162 0 0.00326486046735675 0.00239263069745185 0.00592249554857593
"листочек" 0.00417257781857632 0.0112526624603143 0.00488639139995114 0.00155214677956304 0.00957052278980739 0.00859717095761022
"медлить" 0 0 0 0.00487052954966334 0.00239263069745185 0.000382096487004898
"младенька" 0.0250354669114579 0 0.0195455655998045 0 0.00239263069745185 0.0158570042107033
"мраморный" 0 0 0 0.005031096457894 0 0
"напевать" 0 0.00562633123015714 0.00977278279990227 0.00299724895363898 0.00239263069745185 0.00534935081806858
"обряд" 0 0 0 0.0049240518524069 0.00239263069745185 0.000191048243502449
"отлетать" 0 0.00160752320861632 0.00488639139995114 0.00396065040302294 0.00239263069745185 0.00305677189603919
"отравлять" 0 0 0 0.00487052954966334 0.0047852613949037 0.000191048243502449
"палец" 0 0.000803761604308162 0 0.00481700724691979 0 0.000573144730507348
"писатель" 0 0 0 0.005031096457894 0 0
"радоваться" 0.00417257781857632 0.00321504641723265 0.00488639139995114 0.00396065040302294 0 0.00267467540903429
"разгуливаться" 0.00834515563715263 0.0120564240646224 0.00488639139995114 0.00101692375212751 0.0167484148821629 0.00955241217512246
"рябина" 0.0125177334557289 0.0128601856689306 0 0.000856356843896852 0 0.0112718463666445
"сбросить" 0 0.00160752320861632 0 0.00465644033868913 0.00239263069745185 0.000764192974009797
"сламывать" 0 0.00884137764738978 0.00977278279990227 0.00262259283443411 0.00957052278980739 0.00534935081806858
"смущаться" 0 0 0 0.005031096457894 0 0
"суетный" 0 0 0 0.005031096457894 0 0
"сцена" 0 0 0 0.005031096457894 0 0
"трое" 0 0.00964513925169795 0.00488639139995114 0.00299724895363898 0 0.00477620608756123
"удивление" 0 0 0 0.005031096457894 0 0
"фонтан" 0 0 0 0.005031096457894 0 0
"шевелить" 0 0.00321504641723265 0 0.00390712810027939 0 0.00324782013954164
"яма" 0 0.00401880802154081 0 0.00214089210974213 0 0.00936136393162001
"веселость" 0 0.00160752320861632 0 0.00444235112771492 0.00957052278980739 0.000764192974009797
"встревожить" 0 0 0 0.00497757415515045 0 0
"гуляние" 0.0208628890928816 0.00803761604308162 0.0146591741998534 0.00128453526584528 0 0.00974346041862491
"дура" 0 0.00964513925169795 0.00977278279990227 0.00278315974266477 0 0.00515830257456613
"запас" 0.0333806225486105 0.00562633123015714 0 0.00342542737558741 0 0.00267467540903429
"знание" 0 0 0 0.00497757415515045 0 0
"королевич" 0 0.00401880802154081 0 0.00155214677956304 0 0.0112718463666445
"надежный" 0 0 0 0.00487052954966334 0.00239263069745185 0.000191048243502449
"название" 0 0 0 0.00497757415515045 0 0
"неизбежный" 0 0 0 0.00497757415515045 0 0
"погребать" 0 0 0.00488639139995114 0.00470996264143268 0 0.000764192974009797
"посеять" 0.0125177334557289 0.0104489008560061 0.00488639139995114 0.00123101296310172 0.00239263069745185 0.00993450866212736
"прибавлять" 0 0.000803761604308162 0 0.00449587343045847 0 0.00152838594801959
"приветливый" 0 0.00321504641723265 0.0195455655998045 0.00262259283443411 0.0119631534872592 0.00592249554857593
"пышно" 0 0 0.00977278279990227 0.00460291803594558 0.00239263069745185 0.000764192974009797
"разлюблять" 0 0 0 0.00422826191674071 0.0263189376719703 0.000573144730507348
"сеча" 0 0 0 0.00470996264143268 0.00239263069745185 0.000764192974009797
"соединять" 0 0.000803761604308162 0 0.0049240518524069 0 0
