"KIREEVSKY.n" "PESENNIKI.n" "RUSCORPORA.n" "RUSSKIE_PESNI.n" "SOBOLEVSKY.n"
"ребята" 0.0168569089245292 0.0146548776317718 0.0024334735931084 0 0.0303733631336141
"юный" 0 0 0.0119028599662911 0.00956960692839542 0
"ад" 0 0 0.0120086631659915 0 0.000191027441091913
"лист" 0.0112379392830195 0 0.00994550077183434 0.0143544103925931 0.00382054882183826
"милых" 0.00401354974393553 0 0.0109506311689878 0.00478480346419771 0.00267438417528678
"ровно" 0.0216731686172518 0.00976991842118118 0.00296248959161023 0.0143544103925931 0.0261707594295921
"батюшке" 0.03050297805391 0.0439646328953153 0.000529015998501827 0.00478480346419771 0.0320926101034414
"белое" 0.0433463372345037 0.0146548776317718 0.00116383519670402 0.00956960692839542 0.0275079515172355
"блажен" 0 0 0.0120086631659915 0 0
"вор" 0.0441490471832908 0.00976991842118118 0.00296248959161023 0.00239240173209885 0.0215861008433862
"восторг" 0 0 0.0120086631659915 0 0
"главу" 0 0 0.0119028599662911 0 0.000382054882183826
"глубокой" 0 0.00488495921059059 0.0115325487673398 0.0119620086604943 0.000573082323275739
"гордый" 0 0 0.0120086631659915 0 0
"живу" 0.00882980943665816 0.0195398368423624 0.00814684637692813 0.0191392138567908 0.00955137205459564
"красотой" 0.00401354974393553 0.00488495921059059 0.00989259917198416 0.0191392138567908 0.00496671346838973
"молоду" 0.0280948482075487 0.0390796736847247 0.000158704799550548 0.00717720519629656 0.0340028845143605
"небом" 0.00160541989757421 0 0.0119028599662911 0 0
"оба" 0.000802709948787105 0 0.0110564343686882 0.00239240173209885 0.00305643905747061
"более" 0 0 0.0116912535668904 0.00717720519629656 0.000382054882183826
"думу" 0.0232785885148261 0.00488495921059059 0.00491984878606699 0.0311012225172851 0.0171924696982722
"ком" 0 0.00488495921059059 0.0105803199700365 0.00956960692839542 0.00401157626293017
"лесов" 0 0 0.0115325487673398 0.0119620086604943 0.000573082323275739
"мраке" 0 0 0.0119557615661413 0 0
"надежд" 0 0 0.0119557615661413 0 0
"сел" 0.00561896964150974 0 0.00878166557513032 0.00478480346419771 0.00974239949568756
"цветет" 0.00642167959029684 0.00488495921059059 0.00936358317348233 0.033493624249384 0.00496671346838973
"этого" 0.0120406492318066 0 0.00608368398277101 0.016746812124692 0.0170014422571802
"дел" 0 0.00976991842118118 0.0115325487673398 0 0.000955137205459564
"дорогу" 0.000802709948787105 0 0.0109506311689878 0.016746812124692 0.00191027441091913
"правой" 0.0256867183611874 0.024424796052953 0.00211606399400731 0.00478480346419771 0.0278900063994193
"приют" 0 0 0.0116383519670402 0.0119620086604943 0
"толпа" 0.00240812984636132 0 0.0113738439677893 0 0.00133719208764339
"дождь" 0 0 0.00936358317348233 0.00478480346419771 0.00859623484913608
"зари" 0.0112379392830195 0 0.00883456717498051 0.016746812124692 0.00687698787930886
"здравствуй" 0.0136460691293808 0.0195398368423624 0.00454953758711571 0.00717720519629656 0.0217771282844781
"нежной" 0.00160541989757421 0 0.0115325487673398 0.00717720519629656 0.000191027441091913
"творец" 0 0 0.0117441551667406 0 0.000382054882183826
"sup" 0 0 0.0117970567665907 0 0
"белу" 0.0417409173369295 0.0439646328953153 0.000846425597602923 0.0191392138567908 0.026361786870684
"девушке" 0.0329111079002713 0.0293097552635435 0.000846425597602923 0.00717720519629656 0.0299913082514303
"молодого" 0.0128433591805937 0.0293097552635435 0.00259217839265895 0.00478480346419771 0.0286541161637869
"сестрица" 0.0272921382587616 0.0195398368423624 0.0024334735931084 0 0.0265528143117759
"стой" 0.0288975581563358 0.0146548776317718 0.00322699759086114 0 0.0234963752543053
"голубь" 0.0313056880026971 0.0439646328953153 0.00174575279505603 0.00717720519629656 0.026361786870684
"крылья" 0.00882980943665816 0.0146548776317718 0.00841135437617904 0.0215316155888897 0.00764109764367651
"льется" 0.00561896964150974 0.0146548776317718 0.0091519767740816 0.00956960692839542 0.00668596043821695
"речей" 0.000802709948787105 0 0.0111622375683885 0.00239240173209885 0.00171924696982722
"страсть" 0.00240812984636132 0.00976991842118118 0.0111093359685384 0.00717720519629656 0.000764109764367651
"твоего" 0.00642167959029684 0.0146548776317718 0.00809394477707795 0.00717720519629656 0.0105065092600552
"добру" 0.00963251938544526 0.00488495921059059 0.00412632478831425 0.0287088207851862 0.0225412380488457
"другим" 0.00401354974393553 0.00488495921059059 0.0102629103709354 0.0191392138567908 0.00248335673419487
"милые" 0.0104352293342324 0.00488495921059059 0.00846425597602923 0.0191392138567908 0.0074500702025846
"царей" 0 0 0.0116912535668904 0 0
"велик" 0.00240812984636132 0.00488495921059059 0.00999840237168453 0 0.00515774090948165
"весной" 0.00642167959029684 0.0195398368423624 0.00830555117647868 0.0215316155888897 0.00802315252586034
"воли" 0.00802709948787105 0.00488495921059059 0.00835845277632886 0.0239240173209885 0.00783212508476843
"высок" 0.0192650387708905 0.0146548776317718 0.00222186719370767 0.00478480346419771 0.028463088722695
"поклон" 0.0184623288221034 0 0.00661269998127283 0.0143544103925931 0.0126078111120662
"скучно" 0.0104352293342324 0.00976991842118118 0.00751202717872594 0.0502404363740759 0.00802315252586034
"гроба" 0.000802709948787105 0 0.0112680407680889 0.00478480346419771 0.000573082323275739
"живут" 0.00481625969272263 0.0146548776317718 0.00677140478082338 0.00956960692839542 0.0149001404051692
"итак" 0 0.00488495921059059 0.0115325487673398 0 0
"легкий" 0 0 0.0113738439677893 0.00239240173209885 0.000573082323275739
"приходит" 0.00642167959029684 0.00488495921059059 0.00846425597602923 0.00478480346419771 0.00916931717241182
"силу" 0.00481625969272263 0 0.0108977295691376 0.00478480346419771 0.000955137205459564
"черные" 0.00802709948787105 0.0293097552635435 0.00687720798052375 0.0311012225172851 0.0114616464655148
"черты" 0 0 0.01158545036719 0 0
"верные" 0.00722438953908395 0.00488495921059059 0.00222186719370767 0 0.0317105552212575
"ла" 0.00481625969272263 0 0.0110564343686882 0 0.000573082323275739
"летят" 0.00481625969272263 0 0.0102629103709354 0.00717720519629656 0.00286541161637869
"просто" 0 0 0.0110564343686882 0.00717720519629656 0.00114616464655148
"таков" 0.000802709948787105 0.00488495921059059 0.0104745167703362 0.0119620086604943 0.00248335673419487
"дайте" 0.0112379392830195 0.00976991842118118 0.00804104317722776 0.0263164190530874 0.00725904276149269
"дворе" 0.0248840084124003 0.00976991842118118 0.00454953758711571 0.00717720519629656 0.0181476069037317
"змея" 0.0144487790781679 0.00488495921059059 0.0064010935818721 0.033493624249384 0.0120347287887905
"однако" 0 0 0.0113738439677893 0 0.000382054882183826
"пройдет" 0.00561896964150974 0.0146548776317718 0.0091519767740816 0.0143544103925931 0.00534876835057356
"сладость" 0 0.00488495921059059 0.0112151391682387 0.00717720519629656 0.000191027441091913
"чужих" 0.0184623288221034 0.00976991842118118 0.0064010935818721 0.0215316155888897 0.0118437013476986
"веков" 0 0 0.0114267455676395 0 0
"дрожит" 0.000802709948787105 0 0.0105803199700365 0.00956960692839542 0.00210130185201104
"женой" 0.0136460691293808 0 0.00486694718621681 0.00239240173209885 0.0202489087557428
"мати" 0.0264894283099745 0.0341947144741341 0 0 0.0336208296321767
"никого" 0.0104352293342324 0.0195398368423624 0.00576627438366991 0.0119620086604943 0.0162373324928126
"святая" 0 0 0.0113209423679391 0 0.000382054882183826
"стороны" 0.0160541989757421 0.00976991842118118 0.00544886478456881 0.00956960692839542 0.0166193873749964
"али" 0.0345165277978455 0.0586195105270871 0.00142834319595493 0.0239240173209885 0.0234963752543053
"встречу" 0.00882980943665816 0.00976991842118118 0.0039676199887637 0.00478480346419771 0.0238784301364891
"гостя" 0.00882980943665816 0.0341947144741341 0.00285668639190986 0.00239240173209885 0.0271258966350516
"корабль" 0.0192650387708905 0.00976991842118118 0.00634819198202192 0.00478480346419771 0.0127988385531582
"купил" 0.0401354974393553 0.0195398368423624 0.00201026079430694 0.00717720519629656 0.0229232929310295
"молчит" 0 0 0.0113209423679391 0 0.000191027441091913
"светом" 0.000802709948787105 0.00488495921059059 0.0107919263694373 0.00717720519629656 0.00114616464655148
"сердец" 0 0 0.0111622375683885 0.00956960692839542 0
"челом" 0.000802709948787105 0 0.00983969757213398 0 0.00534876835057356
"взяла" 0.0160541989757421 0.00488495921059059 0.00513145518546772 0.00478480346419771 0.0179565794626398
"глазами" 0.00160541989757421 0.00976991842118118 0.010421615170486 0.00478480346419771 0.00210130185201104
"несчастный" 0.000802709948787105 0 0.0106861231697369 0.00478480346419771 0.00171924696982722
"оне" 0.00321083979514842 0.0146548776317718 0.00444373438741534 0.00717720519629656 0.0229232929310295
"пишет" 0.015251489026955 0.0488495921059059 0.00603078238292082 0.00239240173209885 0.0133719208764339
"прошли" 0.0136460691293808 0.00488495921059059 0.00618948718247137 0.0143544103925931 0.0139450031997096
"руками" 0.00401354974393553 0.0195398368423624 0.00931068157363215 0.00239240173209885 0.00534876835057356
"такого" 0.015251489026955 0.0146548776317718 0.00608368398277101 0 0.0147091129640773
"бледный" 0.000802709948787105 0 0.0111093359685384 0.00478480346419771 0
"глядят" 0.00722438953908395 0.024424796052953 0.00624238878232156 0.00717720519629656 0.0149001404051692
"могла" 0.00481625969272263 0.00976991842118118 0.00952228797303288 0.00239240173209885 0.00458465858620591
"облака" 0.00160541989757421 0.00488495921059059 0.0107390247695871 0.00717720519629656 0.000764109764367651
"родные" 0.00882980943665816 0 0.0067185031809732 0.0143544103925931 0.013180893435342
"старец" 0.00321083979514842 0 0.010421615170486 0 0.00229232929310295
"вином" 0.0104352293342324 0.00976991842118118 0.00819974797677831 0.00956960692839542 0.00725904276149269
"государь" 0.0144487790781679 0.0732743881588589 0.0051843567853179 0.00239240173209885 0.015282195287353
"могилу" 0.00240812984636132 0 0.00936358317348233 0.0287088207851862 0.00382054882183826
"поцелуй" 0.00160541989757421 0 0.00835845277632886 0.00717720519629656 0.00936034461350373
"прежних" 0 0 0.0111622375683885 0.00239240173209885 0
"слезно" 0.0505707267735876 0.0195398368423624 0.000317409599101096 0.00717720519629656 0.0259797319885001
"сударыня" 0.0393327874905682 0.0732743881588589 0.00142834319595493 0 0.0231143203721215
"встань" 0.0232785885148261 0.0195398368423624 0.00232767039340804 0.00956960692839542 0.0248335673419487
"вьется" 0.0112379392830195 0 0.00862296077557977 0.00956960692839542 0.00573082323275739
"господь" 0.000802709948787105 0 0.0101042055713849 0.00478480346419771 0.00324746649856252
"коне" 0.00882980943665816 0.00488495921059059 0.00677140478082338 0.0191392138567908 0.0120347287887905
"могила" 0.000802709948787105 0 0.0107390247695871 0.00478480346419771 0.000955137205459564
"новых" 0.00401354974393553 0.00488495921059059 0.00857005917572959 0 0.00821417996695225
"платок" 0.0329111079002713 0.0146548776317718 0.00259217839265895 0.00239240173209885 0.0223502106077538
"прелесть" 0 0.00976991842118118 0.011003532768838 0.00239240173209885 0
"веселья" 0.00240812984636132 0.0146548776317718 0.00952228797303288 0.016746812124692 0.00324746649856252
"вмиг" 0 0 0.0111093359685384 0 0
"другого" 0.00160541989757421 0.00488495921059059 0.00952228797303288 0.0143544103925931 0.00401157626293017
"жив" 0.00401354974393553 0.00488495921059059 0.00983969757213398 0.0119620086604943 0.00248335673419487
"какое" 0.000802709948787105 0 0.0108448279692874 0.00239240173209885 0.000573082323275739
"перстень" 0.0208704586684647 0.00976991842118118 0.00327989919071133 0.0191392138567908 0.0213950734022942
"прошла" 0.0200677487196776 0.00488495921059059 0.00603078238292082 0.0143544103925931 0.0122257562298824
"сладкой" 0.0120406492318066 0 0.0076178303784263 0.00956960692839542 0.0089782897313199
"этим" 0.0104352293342324 0 0.00830555117647868 0.00478480346419771 0.00725904276149269
"видать" 0.00963251938544526 0.0195398368423624 0.00629529038217174 0.0550252398382736 0.00974239949568756
"гроза" 0 0 0.0100513039715347 0.0119620086604943 0.00267438417528678
"даль" 0 0 0.0105274183701864 0.0215316155888897 0.000191027441091913
"имел" 0.000802709948787105 0 0.010421615170486 0.00478480346419771 0.00171924696982722
"оставь" 0 0 0.0107390247695871 0.00956960692839542 0.000382054882183826
"плод" 0 0 0.011003532768838 0.00239240173209885 0
"пыль" 0.00802709948787105 0.00488495921059059 0.00909907517423142 0.0191392138567908 0.00343849393965443
"страны" 0.000802709948787105 0.00976991842118118 0.0102100087710853 0.00717720519629656 0.00191027441091913
"струны" 0.00481625969272263 0 0.0101042055713849 0 0.00229232929310295
"близко" 0.0128433591805937 0.0195398368423624 0.00740622397902557 0.00478480346419771 0.00878726229022799
"добро" 0.0128433591805937 0 0.00857005917572959 0.00717720519629656 0.00515774090948165
"землей" 0 0 0.010421615170486 0.016746812124692 0.000764109764367651
"матушку" 0.0200677487196776 0.0146548776317718 0.000687720798052375 0.0143544103925931 0.030755418015798
"мгле" 0 0 0.0109506311689878 0.00239240173209885 0
"окошечко" 0.0297002681051229 0.024424796052953 0.000423212798801461 0.00478480346419771 0.0298002808103384
"полю" 0.0184623288221034 0.0146548776317718 0.00264507999250913 0.0239240173209885 0.0233053478132134
"прими" 0.00963251938544526 0.0341947144741341 0.00719461757962484 0.00956960692839542 0.00936034461350373
"разговор" 0.00160541989757421 0 0.0103687135706358 0.00478480346419771 0.0015282195287353
"роду" 0.0256867183611874 0.024424796052953 0.00126963839640438 0.0119620086604943 0.0271258966350516
"также" 0 0 0.0107390247695871 0.00956960692839542 0.000191027441091913
"темные" 0.015251489026955 0.00488495921059059 0.00486694718621681 0.0239240173209885 0.0164283599339045
"ужели" 0 0 0.0109506311689878 0 0.000191027441091913
"роз" 0 0.00488495921059059 0.0108977295691376 0 0
"смертный" 0 0 0.0108977295691376 0 0.000191027441091913
"сны" 0.000802709948787105 0 0.0107919263694373 0.00478480346419771 0
"стены" 0.00642167959029684 0.00488495921059059 0.00952228797303288 0.0119620086604943 0.00248335673419487
"диво" 0.015251489026955 0 0.00751202717872594 0.00239240173209885 0.00840520740804417
"заре" 0.0176596188733163 0.0146548776317718 0.00444373438741534 0.00717720519629656 0.0179565794626398
"играть" 0.0160541989757421 0.0195398368423624 0.00629529038217174 0.0143544103925931 0.010888564142239
"кабак" 0.0216731686172518 0.0293097552635435 0.000846425597602923 0 0.0299913082514303
"младость" 0 0 0.0101042055713849 0.0119620086604943 0.00191027441091913
"скорее" 0.00240812984636132 0.00976991842118118 0.00999840237168453 0.00478480346419771 0.00191027441091913
"смех" 0 0.00488495921059059 0.010421615170486 0.00239240173209885 0.00133719208764339
"утро" 0 0 0.0102629103709354 0.016746812124692 0.000955137205459564
"явился" 0 0 0.0107390247695871 0 0.000573082323275739
"вышел" 0.00642167959029684 0.00488495921059059 0.00899327197453105 0 0.00496671346838973
"добрые" 0.0112379392830195 0.00488495921059059 0.00322699759086114 0.0598100433024714 0.0198668538735589
"земных" 0 0 0.0108448279692874 0 0
"кабы" 0.0168569089245292 0.0488495921059059 0.000687720798052375 0 0.030755418015798
"которые" 0.000802709948787105 0.00488495921059059 0.0103687135706358 0 0.00133719208764339
"музы" 0 0 0.0108448279692874 0 0
"памяти" 0.00240812984636132 0 0.0103158119707856 0.00717720519629656 0.000764109764367651
"ручей" 0.00321083979514842 0.00976991842118118 0.0094693863731827 0.0143544103925931 0.00267438417528678
"слезой" 0.00240812984636132 0.00488495921059059 0.0082526495766285 0.0382784277135817 0.00553979579166547
"холодный" 0.00561896964150974 0 0.0100513039715347 0.00478480346419771 0.00114616464655148
"хорош" 0.0128433591805937 0.0195398368423624 0.00412632478831425 0.00239240173209885 0.0202489087557428
"ванюшка" 0.0297002681051229 0.024424796052953 5.29015998501827e-05 0.00239240173209885 0.0305643905747061
"ветерок" 0.00401354974393553 0 0.00941648477333252 0.016746812124692 0.00267438417528678
"простой" 0.000802709948787105 0 0.0103158119707856 0 0.0015282195287353
"разлуки" 0.00240812984636132 0.00488495921059059 0.0101571071712351 0.00478480346419771 0.00114616464655148
"совет" 0.00642167959029684 0.00488495921059059 0.00925777997378197 0 0.00382054882183826
"столько" 0.00160541989757421 0 0.00941648477333252 0.00239240173209885 0.004393631145114
"высокий" 0.00401354974393553 0.00976991842118118 0.00804104317722776 0.00956960692839542 0.00764109764367651
"горько" 0.00642167959029684 0 0.00804104317722776 0.0430632311777794 0.00477568602729782
"забавы" 0.00642167959029684 0.00976991842118118 0.00973389437243361 0.00239240173209885 0.0015282195287353
"ищет" 0.00481625969272263 0 0.00904617357438124 0.00478480346419771 0.00458465858620591
"плакала" 0.03050297805391 0.00976991842118118 0.00232767039340804 0.00478480346419771 0.0223502106077538
"полны" 0.000802709948787105 0.0146548776317718 0.0102100087710853 0 0.00114616464655148
"шумят" 0.00722438953908395 0.00488495921059059 0.00772363357812667 0.0143544103925931 0.00783212508476843
"бело" 0.0369246576442068 0.0195398368423624 0.000423212798801461 0.00239240173209885 0.0273169240761435
"белого" 0.0184623288221034 0.0293097552635435 0.00142834319595493 0.0239240173209885 0.0259797319885001
"волной" 0.000802709948787105 0 0.0101042055713849 0.00956960692839542 0.00114616464655148
"молодцы" 0.0128433591805937 0.00488495921059059 0.00116383519670402 0.0119620086604943 0.0301823356925222
"верь" 0 0.00488495921059059 0.010421615170486 0.00478480346419771 0.000191027441091913
"дружбы" 0.000802709948787105 0 0.0105274183701864 0 0.000191027441091913
"желал" 0.000802709948787105 0 0.0102100087710853 0.00478480346419771 0.000955137205459564
"молодость" 0.0144487790781679 0.0341947144741341 0.00523725838516808 0.0215316155888897 0.0129898659942501
"смотрел" 0.00240812984636132 0 0.00909907517423142 0.00239240173209885 0.00477568602729782
"тишина" 0 0 0.0106332215698867 0 0
"труп" 0 0 0.0106332215698867 0 0
"вдова" 0.0297002681051229 0.00488495921059059 0.00195735919445676 0.00239240173209885 0.0236874026953972
"головою" 0.00642167959029684 0.00976991842118118 0.00888746877483069 0 0.00420260370402208
"льет" 0.00561896964150974 0.00488495921059059 0.00936358317348233 0.0119620086604943 0.00191027441091913
"пиво" 0.015251489026955 0.0341947144741341 0.00132253999625457 0 0.028463088722695
"просит" 0.00240812984636132 0.0146548776317718 0.00883456717498051 0.00717720519629656 0.00458465858620591
"раб" 0 0 0.0105803199700365 0 0
"самый" 0.00722438953908395 0.00488495921059059 0.00857005917572959 0.00478480346419771 0.00496671346838973
"страха" 0 0 0.0105274183701864 0 0.000191027441091913
"такое" 0.00240812984636132 0 0.00962809117273325 0.00239240173209885 0.00267438417528678
"черны" 0.0232785885148261 0.0635044697376777 0.00222186719370767 0.00717720519629656 0.0215861008433862
"бурь" 0 0 0.010421615170486 0.00239240173209885 0.000191027441091913
"ждал" 0.000802709948787105 0 0.00994550077183434 0.00239240173209885 0.00171924696982722
"женись" 0.0329111079002713 0.0195398368423624 0.000529015998501827 0.00956960692839542 0.0267438417528678
"которым" 0.00240812984636132 0.00976991842118118 0.00962809117273325 0 0.00229232929310295
"лето" 0.0104352293342324 0.00488495921059059 0.00439083278756516 0.0263164190530874 0.0173834971393641
"любя" 0.00561896964150974 0.00976991842118118 0.00941648477333252 0.0119620086604943 0.00133719208764339
"радостью" 0.00240812984636132 0.00976991842118118 0.00878166557513032 0.0454556329098782 0.00171924696982722
"свобода" 0 0 0.010421615170486 0.00478480346419771 0
"сладкий" 0.000802709948787105 0 0.0101571071712351 0.00478480346419771 0.000764109764367651
"буря" 0.000802709948787105 0 0.0102100087710853 0.00478480346419771 0.000382054882183826
"дев" 0 0 0.0104745167703362 0 0
"знай" 0.00321083979514842 0.00488495921059059 0.00957518957288306 0.00717720519629656 0.00171924696982722
"нашу" 0.00401354974393553 0.00976991842118118 0.00804104317722776 0.00956960692839542 0.00668596043821695
"пору" 0.0120406492318066 0.00488495921059059 0.00513145518546772 0.0143544103925931 0.0150911678462611
"прав" 0 0.00488495921059059 0.0103687135706358 0 0.000191027441091913
"тайной" 0.00240812984636132 0 0.0102629103709354 0.00239240173209885 0
"царевич" 0.00160541989757421 0 0.00952228797303288 0 0.00305643905747061
"вдохновенья" 0 0 0.010421615170486 0 0
"сижу" 0.0144487790781679 0.00976991842118118 0.00507855358561754 0.00478480346419771 0.0150911678462611
"куплю" 0.0192650387708905 0.0146548776317718 0.000846425597602923 0.0119620086604943 0.0282720612816031
"любезная" 0.0369246576442068 0.0195398368423624 0.00227476879355785 0.0119620086604943 0.0187206892270075
"остался" 0.00481625969272263 0.00488495921059059 0.00878166557513032 0.00717720519629656 0.00382054882183826
"цепь" 0.00160541989757421 0 0.0094693863731827 0.00239240173209885 0.00267438417528678
"человека" 0.00481625969272263 0.00488495921059059 0.00941648477333252 0 0.00210130185201104
"надеждой" 0 0 0.0100513039715347 0.00239240173209885 0.000764109764367651
"новым" 0.0136460691293808 0.00976991842118118 0.00618948718247137 0.00239240173209885 0.0110795915833309
"родного" 0.00642167959029684 0.00488495921059059 0.00571337278381973 0.0119620086604943 0.0139450031997096
"скалы" 0 0 0.0103158119707856 0 0
"што" 0.156528440013486 0 0 0 0
"велят" 0.0192650387708905 0 0.00179865439490621 0 0.0259797319885001
"дано" 0.00240812984636132 0 0.00962809117273325 0.00239240173209885 0.0015282195287353
"ждать" 0.00481625969272263 0.00976991842118118 0.00894037037468087 0.0143544103925931 0.00210130185201104
"кровать" 0.0208704586684647 0.0537345513164965 0.00148124479580511 0.00239240173209885 0.0244515124597648
"наслажденья" 0 0 0.0102629103709354 0 0
"праздник" 0.00321083979514842 0 0.00867586237542996 0.00717720519629656 0.004393631145114
"ради" 0.00160541989757421 0.0195398368423624 0.0070359127800743 0 0.0105065092600552
"светит" 0.00722438953908395 0 0.00772363357812667 0.0311012225172851 0.00496671346838973
"служил" 0.00561896964150974 0 0.00407342318846407 0 0.0210130185201104
"удалой" 0.0240812984636132 0.024424796052953 0.00349150559011206 0.0239240173209885 0.0158552776106288
"цели" 0 0 0.0102629103709354 0 0
"господа" 0.0120406492318066 0.0146548776317718 0.00693010958037393 0 0.00840520740804417
"даром" 0.00160541989757421 0 0.00814684637692813 0.00956960692839542 0.00630390555603312
"деньги" 0.00963251938544526 0 0.0070359127800743 0.00478480346419771 0.00878726229022799
"дыханье" 0 0 0.0101042055713849 0.00478480346419771 0
"небесной" 0 0 0.0101042055713849 0.00478480346419771 0
"никак" 0.00321083979514842 0 0.00899327197453105 0.0143544103925931 0.00248335673419487
"сторона" 0.03050297805391 0.0293097552635435 0.0015341463956553 0.00478480346419771 0.0225412380488457
"товарищи" 0.00882980943665816 0.0146548776317718 0.00322699759086114 0.0143544103925931 0.0213950734022942
"благ" 0 0 0.0101042055713849 0 0.000191027441091913
"гору" 0.0128433591805937 0.0293097552635435 0.00338570239041169 0.00478480346419771 0.0198668538735589
"душечка" 0.0232785885148261 0.0195398368423624 0.000211606399400731 0.0143544103925931 0.028463088722695
"ждала" 0.0297002681051229 0.0390796736847247 0.00306829279131059 0.00478480346419771 0.0166193873749964
"исчез" 0 0 0.0101571071712351 0 0
"отдать" 0.0144487790781679 0.0146548776317718 0.0051843567853179 0.00956960692839542 0.013180893435342
"птица" 0.015251489026955 0.0195398368423624 0.00529015998501827 0.0119620086604943 0.0122257562298824
"толпою" 0 0 0.0101571071712351 0 0
"удалый" 0.00802709948787105 0.00488495921059059 0.000952228797303288 0.0119620086604943 0.0301823356925222
"яд" 0 0 0.0101571071712351 0 0
"вздох" 0.00160541989757421 0.00488495921059059 0.00941648477333252 0.016746812124692 0.000573082323275739
"гордо" 0 0 0.0100513039715347 0.00239240173209885 0
"дунай" 0.0280948482075487 0.00488495921059059 0.00132253999625457 0 0.0248335673419487
"зима" 0.00321083979514842 0.00488495921059059 0.00539596318471863 0.00717720519629656 0.0154732227284449
"луны" 0 0 0.0101042055713849 0 0
"мило" 0.00561896964150974 0.00976991842118118 0.00872876397528014 0.0143544103925931 0.00210130185201104
"проходит" 0.00321083979514842 0.00976991842118118 0.00798814157737758 0.00239240173209885 0.00630390555603312
"тенью" 0 0 0.0100513039715347 0.00239240173209885 0
"тяжело" 0.00882980943665816 0.00488495921059059 0.00560756958411936 0.0287088207851862 0.0116526739066067
"ясен" 0.0136460691293808 0.0293097552635435 0.00354440718996224 0.0143544103925931 0.0181476069037317
"далече" 0.0104352293342324 0.0146548776317718 0.00280378479205968 0.00478480346419771 0.0227322654899376
"забот" 0 0 0.00999840237168453 0.00239240173209885 0
"коса" 0.0192650387708905 0.0488495921059059 0.00253927679280877 0.0526328381061748 0.0164283599339045
"крутой" 0.0160541989757421 0.0195398368423624 0.00417922638816443 0.00478480346419771 0.0162373324928126
"люли" 0.0216731686172518 0.210053246055395 0.00148124479580511 0.0287088207851862 0.015282195287353
"окном" 0.0112379392830195 0.00976991842118118 0.00645399518172229 0.0263164190530874 0.00783212508476843
"прошел" 0.0112379392830195 0.0146548776317718 0.00454953758711571 0.00478480346419771 0.0162373324928126
"тяжко" 0.00240812984636132 0.0293097552635435 0.00819974797677831 0.0215316155888897 0.00324746649856252
"ужас" 0 0 0.0100513039715347 0 0
"грех" 0 0 0.00894037037468087 0.00478480346419771 0.00343849393965443
"дурак" 0.00561896964150974 0.00488495921059059 0.00529015998501827 0 0.0154732227284449
"зрел" 0 0 0.00983969757213398 0 0.000573082323275739
"народа" 0 0 0.00999840237168453 0 0
"рим" 0 0 0.00999840237168453 0 0
"чья" 0.00321083979514842 0.0146548776317718 0.00698301118022411 0.00239240173209885 0.00936034461350373
"княгиня" 0.00722438953908395 0 0.00132253999625457 0 0.0294182259281546
"лежат" 0.0104352293342324 0.00976991842118118 0.00581917598352009 0.00239240173209885 0.0118437013476986
"могилой" 0 0 0.00952228797303288 0.0143544103925931 0.000382054882183826
"москву" 0.0176596188733163 0.00976991842118118 0.00391471838891352 0.00717720519629656 0.0166193873749964
"навеки" 0.00321083979514842 0.0146548776317718 0.00931068157363215 0.00956960692839542 0.000191027441091913
"ночевать" 0.0313056880026971 0.00488495921059059 0.000899327197453105 0 0.0250245947830406
"слышал" 0.00561896964150974 0 0.00920487837393178 0.00717720519629656 0.000764109764367651
"тайный" 0 0 0.00989259917198416 0.00239240173209885 0
"бьется" 0.0120406492318066 0 0.0076178303784263 0.016746812124692 0.00401157626293017
"зелена" 0.0264894283099745 0.00976991842118118 0.000476114398651644 0.00478480346419771 0.0269348691939597
"летал" 0.0216731686172518 0.0146548776317718 0.00338570239041169 0.0143544103925931 0.0166193873749964
"ложе" 0 0 0.00983969757213398 0.00239240173209885 0
"мгновенье" 0 0 0.00989259917198416 0 0
"навсегда" 0 0.00488495921059059 0.00931068157363215 0.00956960692839542 0.00114616464655148
"ночку" 0.0321083979514842 0.0293097552635435 0.000423212798801461 0.0143544103925931 0.0242604850186729
"полночь" 0.00722438953908395 0.0146548776317718 0.00682430638067356 0.00956960692839542 0.00802315252586034
"родимой" 0.0208704586684647 0.00488495921059059 0.00402052158861388 0.0287088207851862 0.0137539757586177
"рой" 0 0 0.00978679597228379 0.00478480346419771 0
"страданье" 0.000802709948787105 0 0.00968099277258343 0.00478480346419771 0.000191027441091913
"времени" 0.00321083979514842 0 0.00772363357812667 0.0239240173209885 0.00496671346838973
"выходила" 0.0256867183611874 0.0146548776317718 0.000423212798801461 0 0.0273169240761435
"закричал" 0.0112379392830195 0 0.00402052158861388 0 0.0183386343448236
"покоя" 0 0.00488495921059059 0.00936358317348233 0.00956960692839542 0.000764109764367651
"стыдно" 0.0176596188733163 0.00488495921059059 0.00634819198202192 0.00717720519629656 0.00764109764367651
"шляпу" 0.0200677487196776 0 0.00216896559385749 0.00239240173209885 0.0227322654899376
"брань" 0 0 0.00968099277258343 0 0.000382054882183826
"глуши" 0 0 0.00962809117273325 0.00717720519629656 0
"дружком" 0.0329111079002713 0.00976991842118118 0.000211606399400731 0.016746812124692 0.0250245947830406
"надобно" 0.00321083979514842 0.0146548776317718 0.00624238878232156 0.0143544103925931 0.0103154818189633
"разве" 0.00481625969272263 0 0.00782943677782704 0.00478480346419771 0.00553979579166547
